kns_committee_id,kns_session_id,protocol_object_name,protocol_extension,text_object_name,parts_object_name
423,301017,protocols/original/423/301017.doc,doc,protocols/parsed/423/301017.txt,protocols/parsed/423/301017.csv
932,2003333,protocols/original/932/2003333.doc,doc,protocols/parsed/932/2003333.txt,protocols/parsed/932/2003333.csv
653,412925,protocols/original/653/412925.doc,doc,protocols/parsed/653/412925.txt,protocols/parsed/653/412925.csv
922,2019579,protocols/original/922/2019579.doc,doc,protocols/parsed/922/2019579.txt,protocols/parsed/922/2019579.csv
928,2022794,protocols/original/928/2022794.doc,doc,protocols/parsed/928/2022794.txt,protocols/parsed/928/2022794.csv
198,181090,protocols/original/198/181090.doc,doc,protocols/parsed/198/181090.txt,protocols/parsed/198/181090.csv
850,542738,protocols/original/850/542738.doc,doc,protocols/parsed/850/542738.txt,protocols/parsed/850/542738.csv
196,297691,protocols/original/196/297691.doc,doc,protocols/parsed/196/297691.txt,protocols/parsed/196/297691.csv
198,175426,protocols/original/198/175426.doc,doc,protocols/parsed/198/175426.txt,protocols/parsed/198/175426.csv
848,541565,protocols/original/848/541565.doc,doc,protocols/parsed/848/541565.txt,protocols/parsed/848/541565.csv
199,302203,protocols/original/199/302203.doc,doc,protocols/parsed/199/302203.txt,protocols/parsed/199/302203.csv
927,578811,protocols/original/927/578811.doc,doc,protocols/parsed/927/578811.txt,protocols/parsed/927/578811.csv
658,357272,protocols/original/658/357272.doc,doc,protocols/parsed/658/357272.txt,protocols/parsed/658/357272.csv
928,577963,protocols/original/928/577963.doc,doc,protocols/parsed/928/577963.txt,protocols/parsed/928/577963.csv
848,549664,protocols/original/848/549664.doc,doc,protocols/parsed/848/549664.txt,protocols/parsed/848/549664.csv
663,434268,protocols/original/663/434268.doc,doc,protocols/parsed/663/434268.txt,protocols/parsed/663/434268.csv
931,570389,protocols/original/931/570389.doc,doc,protocols/parsed/931/570389.txt,protocols/parsed/931/570389.csv
935,567759,protocols/original/935/567759.doc,doc,protocols/parsed/935/567759.txt,protocols/parsed/935/567759.csv
24,76169,protocols/original/24/76169.doc,doc,protocols/parsed/24/76169.txt,protocols/parsed/24/76169.csv
196,184842,protocols/original/196/184842.doc,doc,protocols/parsed/196/184842.txt,protocols/parsed/196/184842.csv
660,426396,protocols/original/660/426396.doc,doc,protocols/parsed/660/426396.txt,protocols/parsed/660/426396.csv
660,326157,protocols/original/660/326157.doc,doc,protocols/parsed/660/326157.txt,protocols/parsed/660/326157.csv
935,2020223,protocols/original/935/2020223.doc,doc,protocols/parsed/935/2020223.txt,protocols/parsed/935/2020223.csv
25,65277,protocols/original/25/65277.docx,docx,,
930,2010047,protocols/original/930/2010047.doc,doc,protocols/parsed/930/2010047.txt,protocols/parsed/930/2010047.csv
935,2024052,protocols/original/935/2024052.doc,doc,protocols/parsed/935/2024052.txt,protocols/parsed/935/2024052.csv
656,427489,protocols/original/656/427489.doc,doc,protocols/parsed/656/427489.txt,protocols/parsed/656/427489.csv
922,2012761,protocols/original/922/2012761.doc,doc,protocols/parsed/922/2012761.txt,protocols/parsed/922/2012761.csv
656,433137,protocols/original/656/433137.doc,doc,protocols/parsed/656/433137.txt,protocols/parsed/656/433137.csv
203,244247,protocols/original/203/244247.doc,doc,protocols/parsed/203/244247.txt,protocols/parsed/203/244247.csv
680,326927,protocols/original/680/326927.doc,doc,protocols/parsed/680/326927.txt,protocols/parsed/680/326927.csv
200,275714,protocols/original/200/275714.doc,doc,protocols/parsed/200/275714.txt,protocols/parsed/200/275714.csv
653,352610,protocols/original/653/352610.doc,doc,protocols/parsed/653/352610.txt,protocols/parsed/653/352610.csv
652,323001,protocols/original/652/323001.doc,doc,protocols/parsed/652/323001.txt,protocols/parsed/652/323001.csv
654,327563,protocols/original/654/327563.doc,doc,protocols/parsed/654/327563.txt,protocols/parsed/654/327563.csv
663,360919,protocols/original/663/360919.doc,doc,protocols/parsed/663/360919.txt,protocols/parsed/663/360919.csv
653,406378,protocols/original/653/406378.doc,doc,protocols/parsed/653/406378.txt,protocols/parsed/653/406378.csv
928,2004414,protocols/original/928/2004414.doc,doc,protocols/parsed/928/2004414.txt,protocols/parsed/928/2004414.csv
652,475065,protocols/original/652/475065.doc,doc,protocols/parsed/652/475065.txt,protocols/parsed/652/475065.csv
937,2016570,protocols/original/937/2016570.doc,doc,protocols/parsed/937/2016570.txt,protocols/parsed/937/2016570.csv
936,570942,protocols/original/936/570942.doc,doc,protocols/parsed/936/570942.txt,protocols/parsed/936/570942.csv
933,2023706,protocols/original/933/2023706.doc,doc,protocols/parsed/933/2023706.txt,protocols/parsed/933/2023706.csv
702,336757,protocols/original/702/336757.doc,doc,protocols/parsed/702/336757.txt,protocols/parsed/702/336757.csv
200,297616,protocols/original/200/297616.doc,doc,protocols/parsed/200/297616.txt,protocols/parsed/200/297616.csv
662,324526,protocols/original/662/324526.doc,doc,protocols/parsed/662/324526.txt,protocols/parsed/662/324526.csv
855,484199,protocols/original/855/484199.doc,doc,protocols/parsed/855/484199.txt,protocols/parsed/855/484199.csv
868,544882,protocols/original/868/544882.doc,doc,protocols/parsed/868/544882.txt,protocols/parsed/868/544882.csv
658,322792,protocols/original/658/322792.doc,doc,protocols/parsed/658/322792.txt,protocols/parsed/658/322792.csv
936,2022183,protocols/original/936/2022183.doc,doc,protocols/parsed/936/2022183.txt,protocols/parsed/936/2022183.csv
858,552498,protocols/original/858/552498.doc,doc,protocols/parsed/858/552498.txt,protocols/parsed/858/552498.csv
652,434977,protocols/original/652/434977.doc,doc,protocols/parsed/652/434977.txt,protocols/parsed/652/434977.csv
660,397893,protocols/original/660/397893.doc,doc,protocols/parsed/660/397893.txt,protocols/parsed/660/397893.csv
23,79800,protocols/original/23/79800.doc,doc,protocols/parsed/23/79800.txt,protocols/parsed/23/79800.csv
681,404499,protocols/original/681/404499.doc,doc,protocols/parsed/681/404499.txt,protocols/parsed/681/404499.csv
659,372931,protocols/original/659/372931.doc,doc,protocols/parsed/659/372931.txt,protocols/parsed/659/372931.csv
24,86910,protocols/original/24/86910.docx,docx,protocols/parsed/24/86910.txt,protocols/parsed/24/86910.csv
952,2024337,protocols/original/952/2024337.doc,doc,protocols/parsed/952/2024337.txt,protocols/parsed/952/2024337.csv
928,2023675,protocols/original/928/2023675.doc,doc,protocols/parsed/928/2023675.txt,protocols/parsed/928/2023675.csv
660,426910,protocols/original/660/426910.doc,doc,protocols/parsed/660/426910.txt,protocols/parsed/660/426910.csv
653,420251,protocols/original/653/420251.doc,doc,protocols/parsed/653/420251.txt,protocols/parsed/653/420251.csv
25,65274,protocols/original/25/65274.docx,docx,,
708,422037,protocols/original/708/422037.doc,doc,protocols/parsed/708/422037.txt,protocols/parsed/708/422037.csv
198,141506,protocols/original/198/141506.doc,doc,protocols/parsed/198/141506.txt,protocols/parsed/198/141506.csv
661,403591,protocols/original/661/403591.doc,doc,protocols/parsed/661/403591.txt,protocols/parsed/661/403591.csv
855,545531,protocols/original/855/545531.doc,doc,protocols/parsed/855/545531.txt,protocols/parsed/855/545531.csv
194,294292,protocols/original/194/294292.doc,doc,protocols/parsed/194/294292.txt,protocols/parsed/194/294292.csv
933,2012307,protocols/original/933/2012307.doc,doc,protocols/parsed/933/2012307.txt,protocols/parsed/933/2012307.csv
654,411346,protocols/original/654/411346.doc,doc,protocols/parsed/654/411346.txt,protocols/parsed/654/411346.csv
202,182579,protocols/original/202/182579.doc,doc,protocols/parsed/202/182579.txt,protocols/parsed/202/182579.csv
944,576079,protocols/original/944/576079.doc,doc,protocols/parsed/944/576079.txt,protocols/parsed/944/576079.csv
952,2023610,protocols/original/952/2023610.doc,doc,protocols/parsed/952/2023610.txt,protocols/parsed/952/2023610.csv
661,325516,protocols/original/661/325516.doc,doc,protocols/parsed/661/325516.txt,protocols/parsed/661/325516.csv
850,552300,protocols/original/850/552300.doc,doc,protocols/parsed/850/552300.txt,protocols/parsed/850/552300.csv
25,64895,protocols/original/25/64895.docx,docx,,
79,99747,protocols/original/79/99747.doc,doc,protocols/parsed/79/99747.txt,protocols/parsed/79/99747.csv
656,472511,protocols/original/656/472511.doc,doc,protocols/parsed/656/472511.txt,protocols/parsed/656/472511.csv
191,266606,protocols/original/191/266606.doc,doc,protocols/parsed/191/266606.txt,protocols/parsed/191/266606.csv
196,300074,protocols/original/196/300074.doc,doc,protocols/parsed/196/300074.txt,protocols/parsed/196/300074.csv
935,2013481,protocols/original/935/2013481.doc,doc,protocols/parsed/935/2013481.txt,protocols/parsed/935/2013481.csv
190,266725,protocols/original/190/266725.doc,doc,protocols/parsed/190/266725.txt,protocols/parsed/190/266725.csv
668,410196,protocols/original/668/410196.doc,doc,protocols/parsed/668/410196.txt,protocols/parsed/668/410196.csv
654,403752,protocols/original/654/403752.doc,doc,protocols/parsed/654/403752.txt,protocols/parsed/654/403752.csv
198,146064,protocols/original/198/146064.doc,doc,protocols/parsed/198/146064.txt,protocols/parsed/198/146064.csv
850,545951,protocols/original/850/545951.doc,doc,protocols/parsed/850/545951.txt,protocols/parsed/850/545951.csv
936,2019769,protocols/original/936/2019769.doc,doc,protocols/parsed/936/2019769.txt,protocols/parsed/936/2019769.csv
654,386396,protocols/original/654/386396.doc,doc,protocols/parsed/654/386396.txt,protocols/parsed/654/386396.csv
922,2010606,protocols/original/922/2010606.doc,doc,protocols/parsed/922/2010606.txt,protocols/parsed/922/2010606.csv
191,190921,protocols/original/191/190921.doc,doc,protocols/parsed/191/190921.txt,protocols/parsed/191/190921.csv
927,574156,protocols/original/927/574156.doc,doc,protocols/parsed/927/574156.txt,protocols/parsed/927/574156.csv
854,546043,protocols/original/854/546043.doc,doc,protocols/parsed/854/546043.txt,protocols/parsed/854/546043.csv
933,2024427,protocols/original/933/2024427.doc,doc,protocols/parsed/933/2024427.txt,protocols/parsed/933/2024427.csv
654,424019,protocols/original/654/424019.doc,doc,protocols/parsed/654/424019.txt,protocols/parsed/654/424019.csv
934,2004306,protocols/original/934/2004306.doc,doc,protocols/parsed/934/2004306.txt,protocols/parsed/934/2004306.csv
660,408218,protocols/original/660/408218.doc,doc,protocols/parsed/660/408218.txt,protocols/parsed/660/408218.csv
977,574094,protocols/original/977/574094.doc,doc,protocols/parsed/977/574094.txt,protocols/parsed/977/574094.csv
653,327505,protocols/original/653/327505.doc,doc,protocols/parsed/653/327505.txt,protocols/parsed/653/327505.csv
928,2007290,protocols/original/928/2007290.doc,doc,protocols/parsed/928/2007290.txt,protocols/parsed/928/2007290.csv
932,2024030,protocols/original/932/2024030.doc,doc,protocols/parsed/932/2024030.txt,protocols/parsed/932/2024030.csv
24,120694,protocols/original/24/120694.doc,doc,protocols/parsed/24/120694.txt,protocols/parsed/24/120694.csv
652,413355,protocols/original/652/413355.doc,doc,protocols/parsed/652/413355.txt,protocols/parsed/652/413355.csv
191,266566,protocols/original/191/266566.doc,doc,protocols/parsed/191/266566.txt,protocols/parsed/191/266566.csv
660,406325,protocols/original/660/406325.doc,doc,protocols/parsed/660/406325.txt,protocols/parsed/660/406325.csv
935,2024053,protocols/original/935/2024053.doc,doc,protocols/parsed/935/2024053.txt,protocols/parsed/935/2024053.csv
922,2020968,protocols/original/922/2020968.doc,doc,protocols/parsed/922/2020968.txt,protocols/parsed/922/2020968.csv
849,483151,protocols/original/849/483151.doc,doc,protocols/parsed/849/483151.txt,protocols/parsed/849/483151.csv
930,2023825,protocols/original/930/2023825.doc,doc,protocols/parsed/930/2023825.txt,protocols/parsed/930/2023825.csv
25,64532,protocols/original/25/64532.docx,docx,,
922,2003357,protocols/original/922/2003357.doc,doc,protocols/parsed/922/2003357.txt,protocols/parsed/922/2003357.csv
923,2002876,protocols/original/923/2002876.doc,doc,protocols/parsed/923/2002876.txt,protocols/parsed/923/2002876.csv
656,407011,protocols/original/656/407011.doc,doc,protocols/parsed/656/407011.txt,protocols/parsed/656/407011.csv
198,278209,protocols/original/198/278209.doc,doc,protocols/parsed/198/278209.txt,protocols/parsed/198/278209.csv
927,2019182,protocols/original/927/2019182.doc,doc,protocols/parsed/927/2019182.txt,protocols/parsed/927/2019182.csv
661,334303,protocols/original/661/334303.doc,doc,protocols/parsed/661/334303.txt,protocols/parsed/661/334303.csv
35,67239,protocols/original/35/67239.docx,docx,,
922,2020836,protocols/original/922/2020836.doc,doc,protocols/parsed/922/2020836.txt,protocols/parsed/922/2020836.csv
25,64566,protocols/original/25/64566.docx,docx,,
849,546381,protocols/original/849/546381.doc,doc,protocols/parsed/849/546381.txt,protocols/parsed/849/546381.csv
848,551998,protocols/original/848/551998.doc,doc,protocols/parsed/848/551998.txt,protocols/parsed/848/551998.csv
932,578877,protocols/original/932/578877.doc,doc,protocols/parsed/932/578877.txt,protocols/parsed/932/578877.csv
653,411042,protocols/original/653/411042.doc,doc,protocols/parsed/653/411042.txt,protocols/parsed/653/411042.csv
28,93664,protocols/original/28/93664.doc,doc,protocols/parsed/28/93664.txt,protocols/parsed/28/93664.csv
922,576789,protocols/original/922/576789.doc,doc,protocols/parsed/922/576789.txt,protocols/parsed/922/576789.csv
653,435174,protocols/original/653/435174.doc,doc,protocols/parsed/653/435174.txt,protocols/parsed/653/435174.csv
673,327608,protocols/original/673/327608.doc,doc,protocols/parsed/673/327608.txt,protocols/parsed/673/327608.csv
190,142567,protocols/original/190/142567.doc,doc,protocols/parsed/190/142567.txt,protocols/parsed/190/142567.csv
661,475610,protocols/original/661/475610.doc,doc,protocols/parsed/661/475610.txt,protocols/parsed/661/475610.csv
657,399309,protocols/original/657/399309.doc,doc,protocols/parsed/657/399309.txt,protocols/parsed/657/399309.csv
653,327700,protocols/original/653/327700.doc,doc,protocols/parsed/653/327700.txt,protocols/parsed/653/327700.csv
932,2022172,protocols/original/932/2022172.doc,doc,protocols/parsed/932/2022172.txt,protocols/parsed/932/2022172.csv
654,420147,protocols/original/654/420147.doc,doc,protocols/parsed/654/420147.txt,protocols/parsed/654/420147.csv
656,410884,protocols/original/656/410884.doc,doc,protocols/parsed/656/410884.txt,protocols/parsed/656/410884.csv
25,64703,protocols/original/25/64703.docx,docx,,
196,144811,protocols/original/196/144811.doc,doc,protocols/parsed/196/144811.txt,protocols/parsed/196/144811.csv
657,427768,protocols/original/657/427768.doc,doc,protocols/parsed/657/427768.txt,protocols/parsed/657/427768.csv
926,2018591,protocols/original/926/2018591.doc,doc,protocols/parsed/926/2018591.txt,protocols/parsed/926/2018591.csv
28,79271,protocols/original/28/79271.doc,doc,protocols/parsed/28/79271.txt,protocols/parsed/28/79271.csv
2024,2023680,protocols/original/2024/2023680.doc,doc,protocols/parsed/2024/2023680.txt,protocols/parsed/2024/2023680.csv
656,430968,protocols/original/656/430968.doc,doc,protocols/parsed/656/430968.txt,protocols/parsed/656/430968.csv
194,176171,protocols/original/194/176171.doc,doc,protocols/parsed/194/176171.txt,protocols/parsed/194/176171.csv
936,2023167,protocols/original/936/2023167.doc,doc,protocols/parsed/936/2023167.txt,protocols/parsed/936/2023167.csv
198,295633,protocols/original/198/295633.doc,doc,protocols/parsed/198/295633.txt,protocols/parsed/198/295633.csv
433,294520,protocols/original/433/294520.doc,doc,protocols/parsed/433/294520.txt,protocols/parsed/433/294520.csv
936,2024155,protocols/original/936/2024155.doc,doc,protocols/parsed/936/2024155.txt,protocols/parsed/936/2024155.csv
199,190935,protocols/original/199/190935.doc,doc,protocols/parsed/199/190935.txt,protocols/parsed/199/190935.csv
661,419845,protocols/original/661/419845.doc,doc,protocols/parsed/661/419845.txt,protocols/parsed/661/419845.csv
198,299919,protocols/original/198/299919.doc,doc,protocols/parsed/198/299919.txt,protocols/parsed/198/299919.csv
849,550930,protocols/original/849/550930.doc,doc,protocols/parsed/849/550930.txt,protocols/parsed/849/550930.csv
932,2022489,protocols/original/932/2022489.doc,doc,protocols/parsed/932/2022489.txt,protocols/parsed/932/2022489.csv
190,144251,protocols/original/190/144251.doc,doc,protocols/parsed/190/144251.txt,protocols/parsed/190/144251.csv
935,2023976,protocols/original/935/2023976.doc,doc,protocols/parsed/935/2023976.txt,protocols/parsed/935/2023976.csv
31,79988,protocols/original/31/79988.doc,doc,protocols/parsed/31/79988.txt,protocols/parsed/31/79988.csv
654,403747,protocols/original/654/403747.doc,doc,protocols/parsed/654/403747.txt,protocols/parsed/654/403747.csv
928,2017206,protocols/original/928/2017206.doc,doc,protocols/parsed/928/2017206.txt,protocols/parsed/928/2017206.csv
654,413669,protocols/original/654/413669.doc,doc,protocols/parsed/654/413669.txt,protocols/parsed/654/413669.csv
865,543155,protocols/original/865/543155.doc,doc,protocols/parsed/865/543155.txt,protocols/parsed/865/543155.csv
983,2024202,protocols/original/983/2024202.doc,doc,protocols/parsed/983/2024202.txt,protocols/parsed/983/2024202.csv
664,415628,protocols/original/664/415628.doc,doc,protocols/parsed/664/415628.txt,protocols/parsed/664/415628.csv
666,430877,protocols/original/666/430877.doc,doc,protocols/parsed/666/430877.txt,protocols/parsed/666/430877.csv
932,2020531,protocols/original/932/2020531.doc,doc,protocols/parsed/932/2020531.txt,protocols/parsed/932/2020531.csv
937,570169,protocols/original/937/570169.doc,doc,protocols/parsed/937/570169.txt,protocols/parsed/937/570169.csv
990,2023903,protocols/original/990/2023903.doc,doc,protocols/parsed/990/2023903.txt,protocols/parsed/990/2023903.csv
922,2007406,protocols/original/922/2007406.doc,doc,protocols/parsed/922/2007406.txt,protocols/parsed/922/2007406.csv
922,2005420,protocols/original/922/2005420.doc,doc,protocols/parsed/922/2005420.txt,protocols/parsed/922/2005420.csv
926,2022360,protocols/original/926/2022360.doc,doc,protocols/parsed/926/2022360.txt,protocols/parsed/926/2022360.csv
951,2021087,protocols/original/951/2021087.doc,doc,protocols/parsed/951/2021087.txt,protocols/parsed/951/2021087.csv
933,2011900,protocols/original/933/2011900.doc,doc,protocols/parsed/933/2011900.txt,protocols/parsed/933/2011900.csv
653,387882,protocols/original/653/387882.doc,doc,protocols/parsed/653/387882.txt,protocols/parsed/653/387882.csv
932,2024250,protocols/original/932/2024250.doc,doc,protocols/parsed/932/2024250.txt,protocols/parsed/932/2024250.csv
194,145440,protocols/original/194/145440.doc,doc,protocols/parsed/194/145440.txt,protocols/parsed/194/145440.csv
928,568218,protocols/original/928/568218.doc,doc,protocols/parsed/928/568218.txt,protocols/parsed/928/568218.csv
195,296986,protocols/original/195/296986.doc,doc,protocols/parsed/195/296986.txt,protocols/parsed/195/296986.csv
202,290459,protocols/original/202/290459.doc,doc,protocols/parsed/202/290459.txt,protocols/parsed/202/290459.csv
653,412921,protocols/original/653/412921.doc,doc,protocols/parsed/653/412921.txt,protocols/parsed/653/412921.csv
28,85485,protocols/original/28/85485.doc,doc,protocols/parsed/28/85485.txt,protocols/parsed/28/85485.csv
198,298576,protocols/original/198/298576.doc,doc,protocols/parsed/198/298576.txt,protocols/parsed/198/298576.csv
855,555006,protocols/original/855/555006.doc,doc,protocols/parsed/855/555006.txt,protocols/parsed/855/555006.csv
27,94117,protocols/original/27/94117.doc,doc,protocols/parsed/27/94117.txt,protocols/parsed/27/94117.csv
191,313800,protocols/original/191/313800.doc,doc,protocols/parsed/191/313800.txt,protocols/parsed/191/313800.csv
933,574349,protocols/original/933/574349.doc,doc,protocols/parsed/933/574349.txt,protocols/parsed/933/574349.csv
25,64849,protocols/original/25/64849.docx,docx,,
928,568056,protocols/original/928/568056.doc,doc,protocols/parsed/928/568056.txt,protocols/parsed/928/568056.csv
657,392891,protocols/original/657/392891.doc,doc,protocols/parsed/657/392891.txt,protocols/parsed/657/392891.csv
694,354789,protocols/original/694/354789.doc,doc,protocols/parsed/694/354789.txt,protocols/parsed/694/354789.csv
852,554244,protocols/original/852/554244.doc,doc,protocols/parsed/852/554244.txt,protocols/parsed/852/554244.csv
653,329021,protocols/original/653/329021.doc,doc,protocols/parsed/653/329021.txt,protocols/parsed/653/329021.csv
659,427918,protocols/original/659/427918.doc,doc,protocols/parsed/659/427918.txt,protocols/parsed/659/427918.csv
31,80660,protocols/original/31/80660.doc,doc,protocols/parsed/31/80660.txt,protocols/parsed/31/80660.csv
928,577065,protocols/original/928/577065.doc,doc,protocols/parsed/928/577065.txt,protocols/parsed/928/577065.csv
932,2019373,protocols/original/932/2019373.doc,doc,protocols/parsed/932/2019373.txt,protocols/parsed/932/2019373.csv
195,240894,protocols/original/195/240894.doc,doc,protocols/parsed/195/240894.txt,protocols/parsed/195/240894.csv
35,64966,protocols/original/35/64966.docx,docx,,
191,297809,protocols/original/191/297809.doc,doc,protocols/parsed/191/297809.txt,protocols/parsed/191/297809.csv
951,579250,protocols/original/951/579250.doc,doc,protocols/parsed/951/579250.txt,protocols/parsed/951/579250.csv
25,64821,protocols/original/25/64821.docx,docx,,
25,64850,protocols/original/25/64850.docx,docx,,
660,367709,protocols/original/660/367709.doc,doc,protocols/parsed/660/367709.txt,protocols/parsed/660/367709.csv
653,408298,protocols/original/653/408298.doc,doc,protocols/parsed/653/408298.txt,protocols/parsed/653/408298.csv
428,280647,protocols/original/428/280647.doc,doc,protocols/parsed/428/280647.txt,protocols/parsed/428/280647.csv
922,578800,protocols/original/922/578800.doc,doc,protocols/parsed/922/578800.txt,protocols/parsed/922/578800.csv
1012,2023324,protocols/original/1012/2023324.doc,doc,protocols/parsed/1012/2023324.txt,protocols/parsed/1012/2023324.csv
660,333329,protocols/original/660/333329.doc,doc,protocols/parsed/660/333329.txt,protocols/parsed/660/333329.csv
928,569220,protocols/original/928/569220.doc,doc,protocols/parsed/928/569220.txt,protocols/parsed/928/569220.csv
191,146664,protocols/original/191/146664.doc,doc,protocols/parsed/191/146664.txt,protocols/parsed/191/146664.csv
936,2024338,protocols/original/936/2024338.doc,doc,protocols/parsed/936/2024338.txt,protocols/parsed/936/2024338.csv
932,2024040,protocols/original/932/2024040.doc,doc,protocols/parsed/932/2024040.txt,protocols/parsed/932/2024040.csv
935,2022733,protocols/original/935/2022733.doc,doc,protocols/parsed/935/2022733.txt,protocols/parsed/935/2022733.csv
195,307918,protocols/original/195/307918.doc,doc,protocols/parsed/195/307918.txt,protocols/parsed/195/307918.csv
653,327698,protocols/original/653/327698.doc,doc,protocols/parsed/653/327698.txt,protocols/parsed/653/327698.csv
195,298608,protocols/original/195/298608.doc,doc,protocols/parsed/195/298608.txt,protocols/parsed/195/298608.csv
200,299693,protocols/original/200/299693.doc,doc,protocols/parsed/200/299693.txt,protocols/parsed/200/299693.csv
705,398235,protocols/original/705/398235.doc,doc,protocols/parsed/705/398235.txt,protocols/parsed/705/398235.csv
198,256561,protocols/original/198/256561.doc,doc,protocols/parsed/198/256561.txt,protocols/parsed/198/256561.csv
212,245866,protocols/original/212/245866.doc,doc,protocols/parsed/212/245866.txt,protocols/parsed/212/245866.csv
196,289418,protocols/original/196/289418.doc,doc,protocols/parsed/196/289418.txt,protocols/parsed/196/289418.csv
657,470473,protocols/original/657/470473.doc,doc,protocols/parsed/657/470473.txt,protocols/parsed/657/470473.csv
930,2002767,protocols/original/930/2002767.doc,doc,protocols/parsed/930/2002767.txt,protocols/parsed/930/2002767.csv
191,297806,protocols/original/191/297806.doc,doc,protocols/parsed/191/297806.txt,protocols/parsed/191/297806.csv
195,297964,protocols/original/195/297964.doc,doc,protocols/parsed/195/297964.txt,protocols/parsed/195/297964.csv
863,558335,protocols/original/863/558335.doc,doc,protocols/parsed/863/558335.txt,protocols/parsed/863/558335.csv
952,570027,protocols/original/952/570027.doc,doc,protocols/parsed/952/570027.txt,protocols/parsed/952/570027.csv
25,64848,protocols/original/25/64848.docx,docx,,
24,79103,protocols/original/24/79103.doc,doc,protocols/parsed/24/79103.txt,protocols/parsed/24/79103.csv
661,428837,protocols/original/661/428837.doc,doc,protocols/parsed/661/428837.txt,protocols/parsed/661/428837.csv
190,177513,protocols/original/190/177513.doc,doc,protocols/parsed/190/177513.txt,protocols/parsed/190/177513.csv
846,558381,protocols/original/846/558381.doc,doc,protocols/parsed/846/558381.txt,protocols/parsed/846/558381.csv
846,542500,protocols/original/846/542500.doc,doc,protocols/parsed/846/542500.txt,protocols/parsed/846/542500.csv
927,2023484,protocols/original/927/2023484.doc,doc,protocols/parsed/927/2023484.txt,protocols/parsed/927/2023484.csv
656,422223,protocols/original/656/422223.doc,doc,protocols/parsed/656/422223.txt,protocols/parsed/656/422223.csv
932,2019378,protocols/original/932/2019378.doc,doc,protocols/parsed/932/2019378.txt,protocols/parsed/932/2019378.csv
850,557867,protocols/original/850/557867.doc,doc,protocols/parsed/850/557867.txt,protocols/parsed/850/557867.csv
200,293535,protocols/original/200/293535.doc,doc,protocols/parsed/200/293535.txt,protocols/parsed/200/293535.csv
708,421997,protocols/original/708/421997.doc,doc,protocols/parsed/708/421997.txt,protocols/parsed/708/421997.csv
952,577155,protocols/original/952/577155.doc,doc,protocols/parsed/952/577155.txt,protocols/parsed/952/577155.csv
928,2021169,protocols/original/928/2021169.doc,doc,protocols/parsed/928/2021169.txt,protocols/parsed/928/2021169.csv
25,97825,protocols/original/25/97825.doc,doc,protocols/parsed/25/97825.txt,protocols/parsed/25/97825.csv
21,112474,protocols/original/21/112474.docx,docx,,
656,332413,protocols/original/656/332413.doc,doc,protocols/parsed/656/332413.txt,protocols/parsed/656/332413.csv
858,559276,protocols/original/858/559276.doc,doc,protocols/parsed/858/559276.txt,protocols/parsed/858/559276.csv
858,560361,protocols/original/858/560361.doc,doc,protocols/parsed/858/560361.txt,protocols/parsed/858/560361.csv
928,2024516,protocols/original/928/2024516.doc,doc,protocols/parsed/928/2024516.txt,protocols/parsed/928/2024516.csv
660,333696,protocols/original/660/333696.doc,doc,protocols/parsed/660/333696.txt,protocols/parsed/660/333696.csv
196,187021,protocols/original/196/187021.doc,doc,protocols/parsed/196/187021.txt,protocols/parsed/196/187021.csv
858,557577,protocols/original/858/557577.doc,doc,protocols/parsed/858/557577.txt,protocols/parsed/858/557577.csv
24,81019,protocols/original/24/81019.doc,doc,protocols/parsed/24/81019.txt,protocols/parsed/24/81019.csv
201,304894,protocols/original/201/304894.doc,doc,protocols/parsed/201/304894.txt,protocols/parsed/201/304894.csv
657,413879,protocols/original/657/413879.doc,doc,protocols/parsed/657/413879.txt,protocols/parsed/657/413879.csv
195,278085,protocols/original/195/278085.doc,doc,protocols/parsed/195/278085.txt,protocols/parsed/195/278085.csv
928,577068,protocols/original/928/577068.doc,doc,protocols/parsed/928/577068.txt,protocols/parsed/928/577068.csv
198,174673,protocols/original/198/174673.doc,doc,protocols/parsed/198/174673.txt,protocols/parsed/198/174673.csv
928,2017300,protocols/original/928/2017300.doc,doc,protocols/parsed/928/2017300.txt,protocols/parsed/928/2017300.csv
196,241107,protocols/original/196/241107.doc,doc,protocols/parsed/196/241107.txt,protocols/parsed/196/241107.csv
931,2024131,protocols/original/931/2024131.doc,doc,protocols/parsed/931/2024131.txt,protocols/parsed/931/2024131.csv
660,429615,protocols/original/660/429615.doc,doc,protocols/parsed/660/429615.txt,protocols/parsed/660/429615.csv
846,550864,protocols/original/846/550864.doc,doc,protocols/parsed/846/550864.txt,protocols/parsed/846/550864.csv
195,258857,protocols/original/195/258857.doc,doc,protocols/parsed/195/258857.txt,protocols/parsed/195/258857.csv
927,2024164,protocols/original/927/2024164.doc,doc,protocols/parsed/927/2024164.txt,protocols/parsed/927/2024164.csv
220,299824,protocols/original/220/299824.doc,doc,protocols/parsed/220/299824.txt,protocols/parsed/220/299824.csv
191,291514,protocols/original/191/291514.doc,doc,protocols/parsed/191/291514.txt,protocols/parsed/191/291514.csv
199,292891,protocols/original/199/292891.doc,doc,protocols/parsed/199/292891.txt,protocols/parsed/199/292891.csv
659,392449,protocols/original/659/392449.doc,doc,protocols/parsed/659/392449.txt,protocols/parsed/659/392449.csv
199,298901,protocols/original/199/298901.doc,doc,protocols/parsed/199/298901.txt,protocols/parsed/199/298901.csv
